,Soilcolor,Ph,Potassium,Phosphorus,Nitrogen,Zinc,Sulphur,Humidity-W,Humidity-Sp,Humidity-Su,Humidity-Au,Air_Temperature_MAX-W,Air_Temperature_MAX-Sp,Air_Temperature_MAX-Su,Air_Temperature_MAX-Au,Air_Temperature_MIN-W,Air_Temperature_MIN-Sp,Air_Temperature_MIN-Su,Air_Temperature_MIN-Au,Precipitation-W,Precipitation-Sp,Precipitation-Su,Precipitation-Au,Wind_Direction_10m_above_ground,Soil_Moisture_in_top_layer,Cloud_cover_percentage_or_amount,Range_of_wind_speed_at_2m_above_ground,Atmospheric_pressure,Crop
3669,black,6.11,436.342,7.125,0.23,0.532101,16.675,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3670,black,6.11,370.491,4.934,0.23,0.534322,20.017,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3671,black,6.11,376.225,12.018,0.23,0.462121,14.655,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3672,black,6.11,399.003,4.542,0.23,0.690059,14.723,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3673,black,7.45,405.928,7.189,0.23,0.687367,14.878,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3674,black,6.11,342.196,4.895,0.23,0.939658,12.409,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3675,black,6.11,336.57,5.277,0.23,0.556835,15.84,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3676,black,7.45,287.134,11.946,0.23,0.690927,14.511,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3677,black,6.11,356.224,5.382,0.23,0.649537,16.182,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3678,brown,7.45,158.933,6.714,0.23,0.668823,14.866,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3679,black,6.11,298.857,11.358,0.23,0.688948,13.191,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3680,gray,6.11,232.399,3.829,0.23,2.086,11.241,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3681,red,5.21,220.383,1.906,0.23,2.044,11.616,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3682,black,6.11,303.455,2.71,0.23,1.302,13.34,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3683,black,6.2,300.127,17.886,0.23,1.741,14.221,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3684,yellowish brown,5.47,255.608,1.887,0.23,2.645,12.897,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3685,black,6.2,323.325,8.739,0.23,0.750446,12.551,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3686,red,5.92,300.355,1.304,0.23,1.595,12.768,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3687,black,6.2,258.539,5.172,0.23,0.762284,13.805,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3688,brown,6.2,340.74,8.757,0.23,0.784822,12.264,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3689,gray,6.11,236.039,10.321,0.23,0.997657,13.396,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3690,black,6.11,301.418,3.196,0.23,2.211,14.51,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3691,brown,5.81,502.668,13.31,0.23,2.665,9.453,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3692,gray,6.11,394.159,8.283,0.23,2.801,14.069,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3693,black,6.21,250.529,10.169,0.23,0.972146,13.257,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3694,red,6.11,210.375,3.928,0.23,2.295,16.046,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3695,brown,6.2,82.392,7.169,0.23,1.139,13.892,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3696,brown,6.5,139.087,2.629,0.23,1.354,10.959,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3697,brown,5.62,220.639,3.853,0.23,1.24,11.217,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3698,red,5.62,230.254,2.279,0.23,2.106,12.302,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3699,red,5.92,486.692,25.896,0.23,1.565,12.38,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3700,brown,5.07,200.908,34.853,0.23,2.648,12.222,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3701,red,6.07,192.76,1.034,0.23,1.254,9.839,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3702,red,5.97,210.819,5.256,0.23,1.107,12.158,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3703,red,5.81,213.194,7.318,0.23,2.056,11.626,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3704,brown,5.03,262.333,3.039,0.23,1.936,9.935,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3705,brown,5.98,175.938,1.156,0.23,1.377,12.591,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3706,red,5.45,332.655,89.656,0.23,4.791,10.661,7.993333333,10.45666667,11.96333333,9.683333333,26.85333333,28.52666667,23.06,22.27333333,5.39,9.89,10.41666667,5.693333333,0.0,5.27,12.30333333,5.27,3.44,0.73,56.57,6.24,77.03,Wheat
3707,brown,5.41,205.009,21.227,0.23,2.295,14.268,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3708,brown,5.31,114.962,4.209,0.23,2.055,12.503,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3709,red,6.17,336.864,61.875,0.23,1.214,13.177,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3710,brown,6.12,288.342,18.059,0.23,1.177,14.138,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3711,brown,5.81,185.732,6.29,0.23,1.934,16.27,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3712,brown,6.0,241.0,3.0,0.2621,2.3,7.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3713,black,6.8,369.0,6.0,0.1723,0.9,4.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3714,gray,5.7,279.491,13.315,0.23,0.421492,12.831,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3715,black,6.8,337.0,3.0,0.1688,1.0,5.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3716,brown,6.1,429.0,6.0,0.2094,1.6,8.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3717,brown,5.8,376.0,6.0,0.2837,2.6,8.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3718,brown,5.93,112.227,5.904,0.23,0.548208,13.46,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3719,dark red,5.59,187.733,4.553,0.23,1.567,17.778,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3720,brown,6.0,405.0,21.0,0.2227,3.1,7.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3721,brown,6.2,164.0,3.0,0.2418,2.4,6.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3722,black,6.0,343.0,6.0,0.1994,1.6,4.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3723,brown,6.0,270.0,5.0,0.2437,2.4,7.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3724,brown,6.1,533.0,159.0,0.23,4.3,8.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3725,brown,6.0,165.0,7.0,0.2062,1.7,5.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3726,red,5.67,633.449,252.69,0.23,3.31,16.075,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3727,brown,5.9,238.0,6.0,0.2834,2.6,6.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3728,black,6.2,378.0,5.0,0.2513,1.7,7.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3729,brown,6.5,342.0,34.0,0.2265,2.4,8.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3730,brown,5.9,262.0,6.0,0.259,2.1,6.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3731,brown,6.05,282.352,56.332,0.23,1.294,16.127,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3732,black,5.71,111.308,23.634,0.23,1.106,9.239,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3733,black,6.7,533.0,7.0,0.1454,1.2,4.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3734,black,6.5,431.0,4.0,0.2081,1.6,9.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3735,brown,5.9,197.0,5.0,0.2578,2.1,7.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3736,red,5.12,363.578,6.594,0.23,1.574,12.866,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3737,brown,5.49,255.45,40.638,0.23,2.527,32.435,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3738,other,5.7,553.0,105.0,0.2596,3.3,6.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3739,brown,5.71,145.874,52.808,0.23,1.943,12.208,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3740,black,6.6,387.0,2.0,0.2094,1.5,6.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3741,black,6.7,501.0,10.0,0.1947,1.6,6.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3742,brown,5.98,520.43,131.582,0.23,1.689,13.726,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3743,brown,5.45,257.324,1.99,0.23,1.376,12.528,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3744,brown,5.69,114.228,10.772,0.23,1.67,13.964,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3745,brown,5.71,213.863,104.16,0.23,1.821,13.116,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3746,black,6.1,345.0,7.0,0.1628,1.7,7.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3747,black,6.2,281.0,5.0,0.227,1.5,4.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3748,red,5.8,305.0,2.0,0.2779,2.8,9.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3749,black,6.2,367.0,7.0,0.1642,2.5,6.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3750,black,7.1,395.0,2.0,0.1417,0.8,9.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3751,black,6.2,354.0,4.0,0.2453,1.6,7.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3752,brown,6.24,152.605,5.999,0.23,1.381,14.492,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3753,black,5.6,390.0,13.0,0.1506,2.4,6.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3754,brown,6.34,60.769,3.28,0.3693,1.683,11.85,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3755,brown,5.9,500.0,10.0,0.1609,1.9,7.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3756,brown,6.1,476.0,6.0,0.2104,3.4,6.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3757,black,6.2,360.0,5.0,0.201,1.2,7.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3758,brown,5.7,467.0,84.0,0.2347,3.6,10.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3759,brown,6.05,115.593,8.383,0.23,1.381,13.552,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3760,dark brown,6.01,295.326,4.022,0.23,0.906327,13.013,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3761,yellowish brown,5.97,262.121,58.35,0.23,2.35,16.497,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3762,brown,6.08,96.582,16.516,0.23,1.14,15.138,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3763,red,5.74,117.236,1.586,0.23,0.8812,12.433,7.65,7.773333333,10.98666667,9.726666667,9.03,25.14666667,28.24333333,23.80666667,3.413333333,6.96,9.98,5.703333333,1.17,2.243333333,7.52,2.88,81.06,0.69,53.45,6.48,75.83,Wheat
3764,black,6.2,310.0,5.0,0.2423,1.5,6.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3765,red,5.5,353.0,5.0,0.2689,2.6,8.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
3766,brown,6.4,615.0,63.0,0.2709,3.5,12.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat
